type,name,latitude,longitude,country,region,sub_region,description,forecast,telegram_link
Surf Spot,Square Head,-34.18326379,151.05321407,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.18326379,151.05321407,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.18326379,151.05321407,15""}]",
Surf Spot,The Right,-35.0337892,117.01169014,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-35.0337892,117.01169014,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-35.0337892,117.01169014,15""}]",
Surf Spot,Crayfish Factory,-34.18140881,18.34237218,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.18140881,18.34237218,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.18140881,18.34237218,15""}]",
Surf Spot,Cruz Quebrada,38.69897518,-9.25177574,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@38.69897518,-9.25177574,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,38.69897518,-9.25177574,15""}]",
Surf Spot,Mikotai,-39.05427623,174.0293169,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-39.05427623,174.0293169,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-39.05427623,174.0293169,15""}]",
Surf Spot,Carrapateira,37.19994548,-8.90622139,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@37.19994548,-8.90622139,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,37.19994548,-8.90622139,15""}]",
Surf Spot,Riacho Doce,-9.56805001,-35.64679384,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-9.56805001,-35.64679384,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-9.56805001,-35.64679384,15""}]",
Surf Spot,Kealia,22.09945803,-159.3040967,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@22.09945803,-159.3040967,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,22.09945803,-159.3040967,15""}]",
Surf Spot,Punta Choros,-29.24300816,-71.46480918,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-29.24300816,-71.46480918,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-29.24300816,-71.46480918,15""}]",
Surf Spot,Santos,-23.97174434,-46.34720922,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-23.97174434,-46.34720922,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-23.97174434,-46.34720922,15""}]",
Surf Spot,Neurim  (youth)  beach,32.36617914,34.85719442,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.36617914,34.85719442,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.36617914,34.85719442,15""}]",
Surf Spot,Soapys,-38.420629,144.18021441,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.420629,144.18021441,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.420629,144.18021441,15""}]",
Surf Spot,Punta Negra,-34.89747676,-55.2241087,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.89747676,-55.2241087,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.89747676,-55.2241087,15""}]",
Surf Spot,Gale Point,40.01542163,-124.04189944,US,CA,Shelter Cove,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@40.01542163,-124.04189944,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,40.01542163,-124.04189944,15""}]",
Surf Spot,Etty bay,-17.58250317,146.10305786,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-17.58250317,146.10305786,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-17.58250317,146.10305786,15""}]",
Surf Spot,The Reef,32.81220118,34.95430112,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.81220118,34.95430112,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.81220118,34.95430112,15""}]",
Surf Spot,Fano - Lido,43.85229327,13.01244736,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.85229327,13.01244736,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.85229327,13.01244736,15""}]",
Surf Spot,Shipwreck,10.54148726,72.61934352,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@10.54148726,72.61934352,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,10.54148726,72.61934352,15""}]",
Surf Spot,Killaz,44.65290204,-63.26442719,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@44.65290204,-63.26442719,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,44.65290204,-63.26442719,15""}]",
Surf Spot,Pornichet,47.26379586,-2.34712601,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@47.26379586,-2.34712601,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,47.26379586,-2.34712601,15""}]",
Surf Spot,Playas,-2.63833397,-80.39857686,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-2.63833397,-80.39857686,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-2.63833397,-80.39857686,15""}]",
Surf Spot,Murdering Bay,-45.76129582,170.67217827,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-45.76129582,170.67217827,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-45.76129582,170.67217827,15""}]",
Surf Spot,Kuta Beach,-8.71636443,115.16693115,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-8.71636443,115.16693115,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-8.71636443,115.16693115,15""}]",
Surf Spot,Dania  Beach,26.05800454,-80.10883391,US,Florida,South Florida,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@26.05800454,-80.10883391,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,26.05800454,-80.10883391,15""}]",
Surf Spot,Cream point,52.86871524,-9.44849968,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@52.86871524,-9.44849968,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,52.86871524,-9.44849968,15""}]",
Surf Spot,Richardsons,19.73676413,-155.01475096,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@19.73676413,-155.01475096,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,19.73676413,-155.01475096,15""}]",
Surf Spot,Wooden Jetty,39.53096846,-74.26261067,US,New Jersey,Ocean County,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.53096846,-74.26261067,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.53096846,-74.26261067,15""}]",https://t.me/+7_Q0uvoDd5E5ODI5
Surf Spot,Porth Beach,50.42534868,-5.0625515,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@50.42534868,-5.0625515,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,50.42534868,-5.0625515,15""}]",
Surf Spot,Praia da Tocha,40.32909235,-8.84362936,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@40.32909235,-8.84362936,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,40.32909235,-8.84362936,15""}]",
Surf Spot,Honomanu Bay,20.8625413,-156.16550446,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@20.8625413,-156.16550446,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,20.8625413,-156.16550446,15""}]",
Surf Spot,Fujairah Port,25.14297052,56.35734737,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@25.14297052,56.35734737,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,25.14297052,56.35734737,15""}]",
Surf Spot,Anping,22.99181968,120.14309406,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@22.99181968,120.14309406,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,22.99181968,120.14309406,15""}]",
Surf Spot,stonebread,39.12220334,20.59584618,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.12220334,20.59584618,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.12220334,20.59584618,15""}]",
Surf Spot,Bilgola Bank,-33.64388795,151.3307637,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.64388795,151.3307637,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.64388795,151.3307637,15""}]",
Surf Spot,Stone Groyne,52.93231336,1.31183624,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@52.93231336,1.31183624,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,52.93231336,1.31183624,15""}]",
Surf Spot,Lalla fatna,32.39896874,-9.26074505,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.39896874,-9.26074505,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.39896874,-9.26074505,15""}]",
Surf Spot,Libanono,-25.03876253,46.97865486,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-25.03876253,46.97865486,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-25.03876253,46.97865486,15""}]",
Surf Spot,Rainbows Left,9.56266496,125.93314648,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@9.56266496,125.93314648,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,9.56266496,125.93314648,15""}]",
Surf Spot,Shizunami,34.73210367,138.23391795,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@34.73210367,138.23391795,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,34.73210367,138.23391795,15""}]",
Surf Spot,Itapeva,-29.37297549,-49.74841118,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-29.37297549,-49.74841118,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-29.37297549,-49.74841118,15""}]",
Surf Spot,Trestrignel,48.82014579,-3.43215466,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@48.82014579,-3.43215466,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,48.82014579,-3.43215466,15""}]",
Surf Spot,Middelkerke,51.18558405,2.82108307,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@51.18558405,2.82108307,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,51.18558405,2.82108307,15""}]",
Surf Spot,TaguaÃ­ba,-23.89672629,-46.15135431,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-23.89672629,-46.15135431,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-23.89672629,-46.15135431,15""}]",
Surf Spot,Mar do Macaco,-7.04501621,-34.84142303,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-7.04501621,-34.84142303,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-7.04501621,-34.84142303,15""}]",
Surf Spot,Ansedonia - Il Cartello,42.41463324,11.27744436,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@42.41463324,11.27744436,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,42.41463324,11.27744436,15""}]",
Surf Spot,Melanda 2,34.64929054,32.74976671,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@34.64929054,32.74976671,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,34.64929054,32.74976671,15""}]",
Surf Spot,PB Pier,32.79576156,-117.25916147,US,CA,Northern San Diego,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.79576156,-117.25916147,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.79576156,-117.25916147,15""}]",
Surf Spot,BOGATELL,41.39279527,2.20737219,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@41.39279527,2.20737219,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,41.39279527,2.20737219,15""}]",
Surf Spot,Lopes Mendes,-23.1714529,-44.12899017,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-23.1714529,-44.12899017,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-23.1714529,-44.12899017,15""}]",
Surf Spot,Mondello,38.18422792,13.34838867,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@38.18422792,13.34838867,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,38.18422792,13.34838867,15""}]",
Surf Spot,Witsands,-34.1790035,18.35245728,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.1790035,18.35245728,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.1790035,18.35245728,15""}]",
Surf Spot,The Bill,50.51244408,-2.45819092,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@50.51244408,-2.45819092,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,50.51244408,-2.45819092,15""}]",
Surf Spot,MocÃ³,-27.08018177,-48.58845234,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-27.08018177,-48.58845234,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-27.08018177,-48.58845234,15""}]",
Surf Spot,Piss head's,-32.02037532,115.4920578,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-32.02037532,115.4920578,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-32.02037532,115.4920578,15""}]",
Surf Spot,Nathans Slab,-31.74763423,115.72444975,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-31.74763423,115.72444975,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-31.74763423,115.72444975,15""}]",
Surf Spot,Police Bay,-4.80328566,55.52593231,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-4.80328566,55.52593231,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-4.80328566,55.52593231,15""}]",
Surf Spot,Audierne - La Gamelle,48.00927638,-4.54756737,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@48.00927638,-4.54756737,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,48.00927638,-4.54756737,15""}]",
Surf Spot,Inskip Point,-25.8390873,153.0746609,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-25.8390873,153.0746609,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-25.8390873,153.0746609,15""}]",
Surf Spot,Red Island,-8.6051235,114.0262413,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-8.6051235,114.0262413,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-8.6051235,114.0262413,15""}]",
Surf Spot,Lookout beach,-34.05139716,23.37882042,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.05139716,23.37882042,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.05139716,23.37882042,15""}]",
Surf Spot,Yokino,30.70891375,130.97397745,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@30.70891375,130.97397745,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,30.70891375,130.97397745,15""}]",
Surf Spot,Essaouira,31.49481072,-9.768852,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@31.49481072,-9.768852,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,31.49481072,-9.768852,15""}]",
Surf Spot,Punta Roca La Libertad,13.4800305,-89.32755947,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@13.4800305,-89.32755947,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,13.4800305,-89.32755947,15""}]",
Surf Spot,Maitencillo,-32.64280794,-71.43357754,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-32.64280794,-71.43357754,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-32.64280794,-71.43357754,15""}]",
Surf Spot,Geriba,-22.77907001,-41.91052437,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-22.77907001,-41.91052437,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-22.77907001,-41.91052437,15""}]",
Surf Spot,Silver Foxes,49.79139128,-124.46610689,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@49.79139128,-124.46610689,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,49.79139128,-124.46610689,15""}]",
Surf Spot,Little Point,32.83293801,-117.28297949,US,CA,Northern San Diego,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.83293801,-117.28297949,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.83293801,-117.28297949,15""}]",
Surf Spot,Miserys,-35.09617576,117.97634125,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-35.09617576,117.97634125,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-35.09617576,117.97634125,15""}]",
Surf Spot,"Alanya, Keykubat",36.53967416,32.02342987,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@36.53967416,32.02342987,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,36.53967416,32.02342987,15""}]",
Surf Spot,Nik's Secret,-34.15529729,24.83906597,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.15529729,24.83906597,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.15529729,24.83906597,15""}]",
Surf Spot,Curumim,-29.62560457,-49.9357447,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-29.62560457,-49.9357447,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-29.62560457,-49.9357447,15""}]",
Surf Spot,Rincon,34.37303591,-119.47808862,US,CA,Rincon Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@34.37303591,-119.47808862,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,34.37303591,-119.47808862,15""}]",
Surf Spot,Rio Buritaca,11.26268665,-73.77364397,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@11.26268665,-73.77364397,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,11.26268665,-73.77364397,15""}]",
Surf Spot,Djeno rocher,-4.92481181,11.9318819,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-4.92481181,11.9318819,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-4.92481181,11.9318819,15""}]",
Surf Spot,Park Pobedy,44.61041301,33.45714837,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@44.61041301,33.45714837,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,44.61041301,33.45714837,15""}]",
Surf Spot,Praia da NazarÃ©,39.59980251,-9.07569408,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.59980251,-9.07569408,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.59980251,-9.07569408,15""}]",
Surf Spot,Intendencia,-20.21897742,-70.157125,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-20.21897742,-70.157125,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-20.21897742,-70.157125,15""}]",
Surf Spot,Stinky Pits!,-34.5861844,19.34352279,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.5861844,19.34352279,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.5861844,19.34352279,15""}]",
Surf Spot,Plouharnel - La GuÃ©rite Tata beach,47.58671544,-3.14071655,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@47.58671544,-3.14071655,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,47.58671544,-3.14071655,15""}]",
Surf Spot,Shiina,33.32010955,134.19523323,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.32010955,134.19523323,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.32010955,134.19523323,15""}]",
Surf Spot,Momoishi,40.6715492,141.43884659,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@40.6715492,141.43884659,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,40.6715492,141.43884659,15""}]",
Surf Spot,Inverloch,-38.64958958,145.69896698,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.64958958,145.69896698,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.64958958,145.69896698,15""}]",
Surf Spot,Hilton,32.08871944,34.76871371,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.08871944,34.76871371,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.08871944,34.76871371,15""}]",
Surf Spot,Ilha Deserta,36.96436345,-7.87745476,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@36.96436345,-7.87745476,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,36.96436345,-7.87745476,15""}]",
Surf Spot,Upper Cathedral Rock,-38.50189175,144.00738358,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.50189175,144.00738358,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.50189175,144.00738358,15""}]",
Surf Spot,Cabanas Velhas,37.06555379,-8.7947917,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@37.06555379,-8.7947917,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,37.06555379,-8.7947917,15""}]",
Surf Spot,North Hafun point,10.52725431,51.21609449,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@10.52725431,51.21609449,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,10.52725431,51.21609449,15""}]",
Surf Spot,La Paloma,-38.16850682,-57.63367653,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.16850682,-57.63367653,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.16850682,-57.63367653,15""}]",
Surf Spot,Lena,32.24982058,131.57745838,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.24982058,131.57745838,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.24982058,131.57745838,15""}]",
Surf Spot,Lesconil,47.79695525,-4.20827866,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@47.79695525,-4.20827866,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,47.79695525,-4.20827866,15""}]",
Surf Spot,Scheveningen,52.1027885,4.26200867,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@52.1027885,4.26200867,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,52.1027885,4.26200867,15""}]",
Surf Spot,Yallingup,-33.63727487,115.02342224,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.63727487,115.02342224,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.63727487,115.02342224,15""}]",
Surf Spot,"Kamogawa, Chiba",35.10628762,140.10383606,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@35.10628762,140.10383606,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,35.10628762,140.10383606,15""}]",
Surf Spot,Glenelg,-34.98067386,138.50919306,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.98067386,138.50919306,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.98067386,138.50919306,15""}]",
Surf Spot,Preveli,35.14237114,24.47753906,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@35.14237114,24.47753906,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,35.14237114,24.47753906,15""}]",
Surf Spot,Black Rocks right,-21.05348416,55.2225101,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-21.05348416,55.2225101,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-21.05348416,55.2225101,15""}]",
Surf Spot,South Jetty - Table Bluff,40.7525888,-124.24009323,US,CA,Eureka Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@40.7525888,-124.24009323,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,40.7525888,-124.24009323,15""}]",
Surf Spot,Heaven,-32.70363266,17.96685755,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-32.70363266,17.96685755,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-32.70363266,17.96685755,15""}]",
Surf Spot,Praia  Do  FrancÃªs,-9.77237516,-35.84517002,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-9.77237516,-35.84517002,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-9.77237516,-35.84517002,15""}]",
Surf Spot,Pottuvil Point,6.87624885,81.84663646,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@6.87624885,81.84663646,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,6.87624885,81.84663646,15""}]",
Surf Spot,Potima Point,34.8429719,32.38563538,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@34.8429719,32.38563538,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,34.8429719,32.38563538,15""}]",
Surf Spot,Club Med,14.74059344,-17.5281179,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@14.74059344,-17.5281179,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,14.74059344,-17.5281179,15""}]",
